"values","array"
21227,"X:"
21380.001,"X:"
21536.002,"X:"
21542.003,"X:"
21618.004,"X:"
21651.005,"X:"
21658.006,"X:"
21664.007,"X:"
21668.008,"X:"
21670.009,"X:"
21674.01,"X:"
21677.011,"X:"
21718.012,"X:"
21728.013,"X:"
21732.014,"X:"
21736.015,"X:"
21752.016,"X:"
21760.017,"X:"
21766.018,"X:"
21773.019,"X:"
21779.02,"X:"
21780.021,"X:"
21785.022,"X:"
21789.023,"X:"
21792.024,"X:"
21794.025,"X:"
21798.026,"X:"
21803.027,"X:"
21809.028,"X:"
21815.029,"X:"
21822.03,"X:"
21825.031,"X:"
21828.032,"X:"
21830.033,"X:"
21833.033,"X:"
21883,"X:"
21883,"X:"
22320.001,"X:"
22343.002,"X:"
22395.003,"X:"
22402.004,"X:"
22405.005,"X:"
22408.006,"X:"
22415.007,"X:"
22453.008,"X:"
22460.009,"X:"
22467.01,"X:"
22471.011,"X:"
22474.012,"X:"
22485.013,"X:"
22490.014,"X:"
22498.015,"X:"
22505.016,"X:"
22513.016,"X:"
22514.017,"X:"
22563,"X:"
22563,"X:"
23055.001,"X:"
23085.002,"X:"
23103.003,"X:"
23111.004,"X:"
23117.005,"X:"
23142.006,"X:"
23147.007,"X:"
23160.008,"X:"
23163.009,"X:"
23163.009,"X:"
23166.01,"X:"
23213,"X:"
23213,"X:"
23592.001,"X:"
23652.002,"X:"
23660.003,"X:"
23667.004,"X:"
23669.005,"X:"
23680.006,"X:"
23685.007,"X:"
23688.008,"X:"
23725.009,"X:"
23730.01,"X:"
23731.011,"X:"
23734.012,"X:"
23745.013,"X:"
23749.014,"X:"
23752.015,"X:"
23758.016,"X:"
23763.017,"X:"
23765.018,"X:"
23818.018,"X:"
23868,"X:"
